method,importance,p_value,score,elapsed,correlation,correlation_group,n_samples,prob_data,group_based,group_stack,iteration
CPI-DNN,-0.0151949741365142,0.709596328548138,0.918495230388406,1371.193,0.8,0,1000,regression,FALSE,FALSE,31
CPI-DNN,-0.00115898049653194,0.521593945782888,0.918495230388406,1371.193,0.8,0,1000,regression,FALSE,FALSE,31
CPI-DNN,-0.0544750341249114,0.947331840554886,0.918495230388406,1371.193,0.8,0,1000,regression,FALSE,FALSE,31
CPI-DNN,0.0059101424390511,0.428114610164503,0.918495230388406,1371.193,0.8,0,1000,regression,FALSE,FALSE,31
CPI-DNN,-0.010778330698535,0.676804146778749,0.918495230388406,1371.193,0.8,0,1000,regression,FALSE,FALSE,31
CPI-DNN,0.0671373960541497,0.141462962990096,0.918495230388406,1371.193,0.8,0,1000,regression,FALSE,FALSE,31
CPI-DNN,-0.0846796470555861,0.983896725359397,0.918495230388406,1371.193,0.8,0,1000,regression,FALSE,FALSE,31
CPI-DNN,-0.0232344359369149,0.766603663619782,0.918495230388406,1371.193,0.8,0,1000,regression,FALSE,FALSE,31
CPI-DNN,-0.0156865497221473,0.768306779262683,0.918495230388406,1371.193,0.8,0,1000,regression,FALSE,FALSE,31
CPI-DNN,-0.0265006246784361,0.742604122398231,0.918495230388406,1371.193,0.8,0,1000,regression,FALSE,FALSE,31
CPI-DNN,0.00498697772643682,0.468312887397404,0.918495230388406,1371.193,0.8,0,1000,regression,FALSE,FALSE,31
CPI-DNN,-0.029279937066589,0.645020986139123,0.918495230388406,1371.193,0.8,0,1000,regression,FALSE,FALSE,31
CPI-DNN,0.255006726128233,2.06758070140783e-07,0.92175158558046,1152.4,0.8,0,1000,regression,FALSE,FALSE,32
CPI-DNN,0.818764471089748,1.62861301927248e-17,0.92175158558046,1152.4,0.8,0,1000,regression,FALSE,FALSE,32
CPI-DNN,0.0317860101016466,0.117447695782719,0.92175158558046,1152.4,0.8,0,1000,regression,FALSE,FALSE,32
CPI-DNN,0.993408009355073,4.9494539611294e-20,0.92175158558046,1152.4,0.8,0,1000,regression,FALSE,FALSE,32
CPI-DNN,0.240940201106782,9.2072287666929e-08,0.92175158558046,1152.4,0.8,0,1000,regression,FALSE,FALSE,32
CPI-DNN,0.387505510822391,8.18251037658553e-13,0.92175158558046,1152.4,0.8,0,1000,regression,FALSE,FALSE,32
CPI-DNN,0.323552027643008,3.039511534538e-07,0.92175158558046,1152.4,0.8,0,1000,regression,FALSE,FALSE,32
CPI-DNN,2.3748296067362,4.28608981112669e-41,0.92175158558046,1152.4,0.8,0,1000,regression,FALSE,FALSE,32
CPI-DNN,0.269710900680023,5.88519512243232e-09,0.92175158558046,1152.4,0.8,0,1000,regression,FALSE,FALSE,32
CPI-DNN,0.0110514050809063,0.22712109692452,0.92175158558046,1152.4,0.8,0,1000,regression,FALSE,FALSE,32
CPI-DNN,0.231676892391539,1.69704634820627e-07,0.92175158558046,1152.4,0.8,0,1000,regression,FALSE,FALSE,32
CPI-DNN,0.205691931688887,1.81186645352013e-07,0.92175158558046,1152.4,0.8,0,1000,regression,FALSE,FALSE,32
CPI-DNN,0.0133280862835144,0.243640959842143,0.92175158558046,1152.4,0.8,0,1000,regression,FALSE,FALSE,32
CPI-DNN,1.09495730165435,7.6976268411774e-19,0.92175158558046,1152.4,0.8,0,1000,regression,FALSE,FALSE,32
CPI-DNN,0.0542335494648435,0.00742878618163961,0.92175158558046,1152.4,0.8,0,1000,regression,FALSE,FALSE,32
CPI-DNN,0.162501331419086,2.73116051563725e-05,0.92175158558046,1152.4,0.8,0,1000,regression,FALSE,FALSE,32
CPI-DNN,0.324807882851783,8.1902790342494e-09,0.92175158558046,1152.4,0.8,0,1000,regression,FALSE,FALSE,32
CPI-DNN,0.0273451130567466,0.233998927474021,0.92175158558046,1152.4,0.8,0,1000,regression,FALSE,FALSE,32
CPI-DNN,0.927938126126667,2.29325623156327e-19,0.92175158558046,1152.4,0.8,0,1000,regression,FALSE,FALSE,32
CPI-DNN,2.01412732270022,4.63956245552257e-38,0.92175158558046,1152.4,0.8,0,1000,regression,FALSE,FALSE,32
CPI-DNN,0.00207869518068474,0.413313261348331,0.92175158558046,1152.4,0.8,0,1000,regression,FALSE,FALSE,32
CPI-DNN,-0.0261059028842648,0.946566800240905,0.92175158558046,1152.4,0.8,0,1000,regression,FALSE,FALSE,32
CPI-DNN,0.00373058180714639,0.339555942833909,0.92175158558046,1152.4,0.8,0,1000,regression,FALSE,FALSE,32
CPI-DNN,0.00879776120010734,0.178926933581396,0.92175158558046,1152.4,0.8,0,1000,regression,FALSE,FALSE,32
CPI-DNN,-0.0282320772395408,0.988085944291603,0.92175158558046,1152.4,0.8,0,1000,regression,FALSE,FALSE,32
CPI-DNN,-0.0321437491652423,0.979191166235665,0.92175158558046,1152.4,0.8,0,1000,regression,FALSE,FALSE,32
CPI-DNN,-0.0341764458355764,0.996665619457476,0.92175158558046,1152.4,0.8,0,1000,regression,FALSE,FALSE,32
CPI-DNN,0.00731889602038956,0.316069397180525,0.92175158558046,1152.4,0.8,0,1000,regression,FALSE,FALSE,32
CPI-DNN,0.00236969018039999,0.370553202575639,0.92175158558046,1152.4,0.8,0,1000,regression,FALSE,FALSE,32
CPI-DNN,-0.00492512386469857,0.642887205083354,0.92175158558046,1152.4,0.8,0,1000,regression,FALSE,FALSE,32
CPI-DNN,0.00557603252535851,0.251896788128385,0.92175158558046,1152.4,0.8,0,1000,regression,FALSE,FALSE,32
CPI-DNN,-0.00249816775169615,0.645354455782164,0.92175158558046,1152.4,0.8,0,1000,regression,FALSE,FALSE,32
CPI-DNN,0.0018944819070983,0.431953462818356,0.92175158558046,1152.4,0.8,0,1000,regression,FALSE,FALSE,32
CPI-DNN,-0.040992413377096,0.969916112246888,0.92175158558046,1152.4,0.8,0,1000,regression,FALSE,FALSE,32
CPI-DNN,-0.0180018794306842,0.937583110005894,0.92175158558046,1152.4,0.8,0,1000,regression,FALSE,FALSE,32
CPI-DNN,0.0036656494750972,0.210891378621814,0.92175158558046,1152.4,0.8,0,1000,regression,FALSE,FALSE,32
CPI-DNN,-0.00925322646644925,0.715423627552941,0.92175158558046,1152.4,0.8,0,1000,regression,FALSE,FALSE,32
CPI-DNN,0.000733072105442492,0.403675710560472,0.92175158558046,1152.4,0.8,0,1000,regression,FALSE,FALSE,32
CPI-DNN,-0.00330519067560738,0.579999838406424,0.92175158558046,1152.4,0.8,0,1000,regression,FALSE,FALSE,32
CPI-DNN,-0.0262363587157969,0.974916961711864,0.92175158558046,1152.4,0.8,0,1000,regression,FALSE,FALSE,32
CPI-DNN,-0.000935192464424315,0.539581551358798,0.92175158558046,1152.4,0.8,0,1000,regression,FALSE,FALSE,32
CPI-DNN,-0.0098288027901195,0.796337810689847,0.92175158558046,1152.4,0.8,0,1000,regression,FALSE,FALSE,32
CPI-DNN,-0.00896387424927776,0.93180068276086,0.92175158558046,1152.4,0.8,0,1000,regression,FALSE,FALSE,32
CPI-DNN,-0.00750058217650604,0.824593169018096,0.92175158558046,1152.4,0.8,0,1000,regression,FALSE,FALSE,32
CPI-DNN,-0.0227755677487758,0.941618216347377,0.92175158558046,1152.4,0.8,0,1000,regression,FALSE,FALSE,32
CPI-DNN,-0.00178084957448688,0.584930526668544,0.92175158558046,1152.4,0.8,0,1000,regression,FALSE,FALSE,32
CPI-DNN,-0.014292326062744,0.955800437796309,0.92175158558046,1152.4,0.8,0,1000,regression,FALSE,FALSE,32
CPI-DNN,0.00232128431785459,0.277944947390559,0.92175158558046,1152.4,0.8,0,1000,regression,FALSE,FALSE,32
CPI-DNN,0.0169719604170789,0.159890202971135,0.92175158558046,1152.4,0.8,0,1000,regression,FALSE,FALSE,32
CPI-DNN,0.00679624810509817,0.190566761918645,0.92175158558046,1152.4,0.8,0,1000,regression,FALSE,FALSE,32
CPI-DNN,0.0484879100759383,0.0268341553084867,0.917018136767254,1162.822,0.8,0,1000,regression,FALSE,FALSE,33
CPI-DNN,0.238164099850152,0.000409313671048533,0.917018136767254,1162.822,0.8,0,1000,regression,FALSE,FALSE,33
CPI-DNN,2.3706030251101,1.03990939069667e-27,0.917018136767254,1162.822,0.8,0,1000,regression,FALSE,FALSE,33
CPI-DNN,0.25740993295377,0.000758679305452475,0.917018136767254,1162.822,0.8,0,1000,regression,FALSE,FALSE,33
CPI-DNN,2.35580406985544,9.73576120562512e-32,0.917018136767254,1162.822,0.8,0,1000,regression,FALSE,FALSE,33
CPI-DNN,2.58929662414582,6.89792540576932e-31,0.917018136767254,1162.822,0.8,0,1000,regression,FALSE,FALSE,33
CPI-DNN,0.0546384873032567,0.0129836013765814,0.917018136767254,1162.822,0.8,0,1000,regression,FALSE,FALSE,33
CPI-DNN,0.266444013473504,0.000918923555358111,0.917018136767254,1162.822,0.8,0,1000,regression,FALSE,FALSE,33
CPI-DNN,0.364793581337364,2.47786470961785e-06,0.917018136767254,1162.822,0.8,0,1000,regression,FALSE,FALSE,33
CPI-DNN,0.279165424771217,4.33229713374055e-06,0.917018136767254,1162.822,0.8,0,1000,regression,FALSE,FALSE,33
CPI-DNN,0.304423272767325,9.16385699408905e-06,0.917018136767254,1162.822,0.8,0,1000,regression,FALSE,FALSE,33
CPI-DNN,0.920316016120162,1.46551078962695e-12,0.917018136767254,1162.822,0.8,0,1000,regression,FALSE,FALSE,33
CPI-DNN,2.26142869489761,4.9901308643551e-26,0.917018136767254,1162.822,0.8,0,1000,regression,FALSE,FALSE,33
CPI-DNN,1.25788072026695,2.15323557300243e-18,0.917018136767254,1162.822,0.8,0,1000,regression,FALSE,FALSE,33
CPI-DNN,2.09650774373116,1.110814447458e-26,0.917018136767254,1162.822,0.8,0,1000,regression,FALSE,FALSE,33
CPI-DNN,0.027119579039554,0.0577254759663892,0.917018136767254,1162.822,0.8,0,1000,regression,FALSE,FALSE,33
CPI-DNN,0.989573826094095,7.50456788062483e-15,0.917018136767254,1162.822,0.8,0,1000,regression,FALSE,FALSE,33
CPI-DNN,0.21069210909458,7.2900938370829e-05,0.917018136767254,1162.822,0.8,0,1000,regression,FALSE,FALSE,33
CPI-DNN,0.121068198854441,0.00268850277945022,0.917018136767254,1162.822,0.8,0,1000,regression,FALSE,FALSE,33
CPI-DNN,0.00144444238663088,0.468099853588609,0.917018136767254,1162.822,0.8,0,1000,regression,FALSE,FALSE,33
CPI-DNN,0.019249585965595,0.156097302883322,0.917018136767254,1162.822,0.8,0,1000,regression,FALSE,FALSE,33
CPI-DNN,0.012020385201476,0.227311650297368,0.917018136767254,1162.822,0.8,0,1000,regression,FALSE,FALSE,33
CPI-DNN,-0.00591002086940747,0.628124595807295,0.917018136767254,1162.822,0.8,0,1000,regression,FALSE,FALSE,33
CPI-DNN,-0.00823651751791041,0.708490498928712,0.917018136767254,1162.822,0.8,0,1000,regression,FALSE,FALSE,33
CPI-DNN,0.0181934774925872,0.131948581409859,0.917018136767254,1162.822,0.8,0,1000,regression,FALSE,FALSE,33
CPI-DNN,-0.015580146585235,0.909728770489128,0.917018136767254,1162.822,0.8,0,1000,regression,FALSE,FALSE,33
CPI-DNN,-0.0448367324515329,0.994763999643863,0.917018136767254,1162.822,0.8,0,1000,regression,FALSE,FALSE,33
CPI-DNN,-0.00437762236562901,0.593375022174231,0.917018136767254,1162.822,0.8,0,1000,regression,FALSE,FALSE,33
CPI-DNN,-0.0216084518832295,0.966221629134972,0.917018136767254,1162.822,0.8,0,1000,regression,FALSE,FALSE,33
CPI-DNN,0.0258988147318844,0.038253014555118,0.917018136767254,1162.822,0.8,0,1000,regression,FALSE,FALSE,33
CPI-DNN,-0.0287918465337823,0.977529068333665,0.917018136767254,1162.822,0.8,0,1000,regression,FALSE,FALSE,33
CPI-DNN,-0.0090194351296329,0.741189504088733,0.917018136767254,1162.822,0.8,0,1000,regression,FALSE,FALSE,33
CPI-DNN,-0.0193019647190092,0.817575899097301,0.917018136767254,1162.822,0.8,0,1000,regression,FALSE,FALSE,33
CPI-DNN,-0.0300873803367771,0.92803148447221,0.917018136767254,1162.822,0.8,0,1000,regression,FALSE,FALSE,33
CPI-DNN,0.00185166055374084,0.419314027476857,0.917018136767254,1162.822,0.8,0,1000,regression,FALSE,FALSE,33
CPI-DNN,-0.00612505255262452,0.599840435959665,0.917018136767254,1162.822,0.8,0,1000,regression,FALSE,FALSE,33
CPI-DNN,-0.0149242466731326,0.868184931881381,0.917018136767254,1162.822,0.8,0,1000,regression,FALSE,FALSE,33
CPI-DNN,-0.0142873368656476,0.908249087977422,0.917018136767254,1162.822,0.8,0,1000,regression,FALSE,FALSE,33
CPI-DNN,0.0123989524863257,0.220654933791502,0.917018136767254,1162.822,0.8,0,1000,regression,FALSE,FALSE,33
CPI-DNN,-0.000344210336375964,0.508158817987357,0.917018136767254,1162.822,0.8,0,1000,regression,FALSE,FALSE,33
CPI-DNN,-0.0496126965253726,0.990548176637156,0.917018136767254,1162.822,0.8,0,1000,regression,FALSE,FALSE,33
CPI-DNN,0.00326965093671295,0.385073360646757,0.917018136767254,1162.822,0.8,0,1000,regression,FALSE,FALSE,33
CPI-DNN,0.00245062300641128,0.43169177108711,0.917018136767254,1162.822,0.8,0,1000,regression,FALSE,FALSE,33
CPI-DNN,-0.0220315083872312,0.96804177510905,0.917018136767254,1162.822,0.8,0,1000,regression,FALSE,FALSE,33
CPI-DNN,-0.000554533861361355,0.516885235728231,0.917018136767254,1162.822,0.8,0,1000,regression,FALSE,FALSE,33
CPI-DNN,-0.023198802207948,0.843829973958455,0.917018136767254,1162.822,0.8,0,1000,regression,FALSE,FALSE,33
CPI-DNN,-0.0222993387243538,0.87373162444136,0.917018136767254,1162.822,0.8,0,1000,regression,FALSE,FALSE,33
CPI-DNN,-0.00743381317408358,0.685434062097829,0.917018136767254,1162.822,0.8,0,1000,regression,FALSE,FALSE,33
CPI-DNN,0.00630317131501141,0.358793148566563,0.917018136767254,1162.822,0.8,0,1000,regression,FALSE,FALSE,33
CPI-DNN,0.0178444566696801,0.242031977064203,0.917018136767254,1162.822,0.8,0,1000,regression,FALSE,FALSE,33
CPI-DNN,-0.021989286414789,0.666796583638383,0.916503873249466,1124.351,0.8,0,1000,regression,FALSE,FALSE,34
CPI-DNN,2.60798611800352,3.72863351179921e-23,0.916503873249466,1124.351,0.8,0,1000,regression,FALSE,FALSE,34
CPI-DNN,0.343695030890729,0.000311949970592295,0.916503873249466,1124.351,0.8,0,1000,regression,FALSE,FALSE,34
CPI-DNN,0.988916930428494,1.2117002063927e-10,0.916503873249466,1124.351,0.8,0,1000,regression,FALSE,FALSE,34
CPI-DNN,0.205231717393012,0.0046255062021317,0.916503873249466,1124.351,0.8,0,1000,regression,FALSE,FALSE,34
CPI-DNN,-0.0447884292189489,0.89518255160457,0.916503873249466,1124.351,0.8,0,1000,regression,FALSE,FALSE,34
CPI-DNN,0.199653050045463,0.00559307817689227,0.916503873249466,1124.351,0.8,0,1000,regression,FALSE,FALSE,34
CPI-DNN,2.58077774381011,2.03415013486673e-18,0.916503873249466,1124.351,0.8,0,1000,regression,FALSE,FALSE,34
CPI-DNN,-0.0230360048605384,0.781185565226726,0.916503873249466,1124.351,0.8,0,1000,regression,FALSE,FALSE,34
CPI-DNN,0.0171028074785984,0.329667802916481,0.916503873249466,1124.351,0.8,0,1000,regression,FALSE,FALSE,34
CPI-DNN,2.0049876948817,1.29385815353966e-19,0.916503873249466,1124.351,0.8,0,1000,regression,FALSE,FALSE,34
CPI-DNN,0.00165616867865385,0.462623881459735,0.916503873249466,1124.351,0.8,0,1000,regression,FALSE,FALSE,34
CPI-DNN,2.05794297079389,1.2126192588439e-18,0.916503873249466,1124.351,0.8,0,1000,regression,FALSE,FALSE,34
CPI-DNN,2.26241550696462,3.88791654949925e-20,0.916503873249466,1124.351,0.8,0,1000,regression,FALSE,FALSE,34
CPI-DNN,1.89258627107028,5.44373317462098e-18,0.916503873249466,1124.351,0.8,0,1000,regression,FALSE,FALSE,34
CPI-DNN,0.322739131934191,0.000274926978291797,0.916503873249466,1124.351,0.8,0,1000,regression,FALSE,FALSE,34
CPI-DNN,2.59341259562883,1.41770918653582e-21,0.916503873249466,1124.351,0.8,0,1000,regression,FALSE,FALSE,34
CPI-DNN,2.98042964796162,1.00109152350225e-24,0.916503873249466,1124.351,0.8,0,1000,regression,FALSE,FALSE,34
CPI-DNN,2.09815076643994,8.91839365573837e-20,0.916503873249466,1124.351,0.8,0,1000,regression,FALSE,FALSE,34
CPI-DNN,-0.0727069846976967,0.892635236786354,0.916503873249466,1124.351,0.8,0,1000,regression,FALSE,FALSE,34
CPI-DNN,-0.0103252055513802,0.694756387781245,0.916503873249466,1124.351,0.8,0,1000,regression,FALSE,FALSE,34
CPI-DNN,-0.0496696598505894,0.976589897203833,0.916503873249466,1124.351,0.8,0,1000,regression,FALSE,FALSE,34
CPI-DNN,-0.0413308188471808,0.905887912951309,0.916503873249466,1124.351,0.8,0,1000,regression,FALSE,FALSE,34
CPI-DNN,0.0225699564572136,0.109345817083022,0.916503873249466,1124.351,0.8,0,1000,regression,FALSE,FALSE,34
CPI-DNN,0.00748809303008194,0.380458207117263,0.916503873249466,1124.351,0.8,0,1000,regression,FALSE,FALSE,34
CPI-DNN,-0.0237930517032107,0.822737177371428,0.916503873249466,1124.351,0.8,0,1000,regression,FALSE,FALSE,34
CPI-DNN,-0.00223430991171779,0.519520079073928,0.916503873249466,1124.351,0.8,0,1000,regression,FALSE,FALSE,34
CPI-DNN,-0.00443538838514823,0.572081963800763,0.916503873249466,1124.351,0.8,0,1000,regression,FALSE,FALSE,34
CPI-DNN,-0.0178099063894534,0.75445161254641,0.916503873249466,1124.351,0.8,0,1000,regression,FALSE,FALSE,34
CPI-DNN,-0.0075993346485715,0.718866012736206,0.916503873249466,1124.351,0.8,0,1000,regression,FALSE,FALSE,34
CPI-DNN,-0.034400430165886,0.963553313974994,0.916503873249466,1124.351,0.8,0,1000,regression,FALSE,FALSE,34
CPI-DNN,-0.0621969226524501,0.972576246793902,0.916503873249466,1124.351,0.8,0,1000,regression,FALSE,FALSE,34
CPI-DNN,0.0040586482559916,0.443559922332117,0.916503873249466,1124.351,0.8,0,1000,regression,FALSE,FALSE,34
CPI-DNN,-0.00121010538969477,0.526686572991807,0.916503873249466,1124.351,0.8,0,1000,regression,FALSE,FALSE,34
CPI-DNN,-0.000865002652036581,0.510486094888017,0.916503873249466,1124.351,0.8,0,1000,regression,FALSE,FALSE,34
CPI-DNN,0.00942802394812146,0.255530649582305,0.916503873249466,1124.351,0.8,0,1000,regression,FALSE,FALSE,34
CPI-DNN,-0.0247672580437961,0.758025547292762,0.916503873249466,1124.351,0.8,0,1000,regression,FALSE,FALSE,34
CPI-DNN,0.00558642751677391,0.410049095104048,0.916503873249466,1124.351,0.8,0,1000,regression,FALSE,FALSE,34
CPI-DNN,-0.0145078454996444,0.833919683471132,0.916503873249466,1124.351,0.8,0,1000,regression,FALSE,FALSE,34
CPI-DNN,0.00281030538102015,0.461729830591375,0.916503873249466,1124.351,0.8,0,1000,regression,FALSE,FALSE,34
CPI-DNN,0.004703274688163,0.42327705021388,0.916503873249466,1124.351,0.8,0,1000,regression,FALSE,FALSE,34
CPI-DNN,0.000170449396507675,0.491905739858392,0.916503873249466,1124.351,0.8,0,1000,regression,FALSE,FALSE,34
CPI-DNN,0.0336267776210468,0.0941197785195729,0.916503873249466,1124.351,0.8,0,1000,regression,FALSE,FALSE,34
CPI-DNN,-0.00580692881826727,0.640858263148067,0.916503873249466,1124.351,0.8,0,1000,regression,FALSE,FALSE,34
CPI-DNN,0.00519689943959205,0.398211847668709,0.916503873249466,1124.351,0.8,0,1000,regression,FALSE,FALSE,34
CPI-DNN,-0.0333761889965385,0.88594144805927,0.916503873249466,1124.351,0.8,0,1000,regression,FALSE,FALSE,34
CPI-DNN,-0.0322208005611511,0.902095579220374,0.916503873249466,1124.351,0.8,0,1000,regression,FALSE,FALSE,34
CPI-DNN,0.00108086681352049,0.480822826049627,0.916503873249466,1124.351,0.8,0,1000,regression,FALSE,FALSE,34
CPI-DNN,-0.0179330721216462,0.843475481321998,0.916503873249466,1124.351,0.8,0,1000,regression,FALSE,FALSE,34
CPI-DNN,-0.0888385021115867,0.994662156369315,0.916503873249466,1124.351,0.8,0,1000,regression,FALSE,FALSE,34
CPI-DNN,-0.0224627341196894,0.717368867901168,0.924573211294073,1110.519,0.8,0,1000,regression,FALSE,FALSE,35
CPI-DNN,0.105333573094962,0.0230797708143546,0.924573211294073,1110.519,0.8,0,1000,regression,FALSE,FALSE,35
CPI-DNN,1.1868297740717,2.13047015604525e-11,0.924573211294073,1110.519,0.8,0,1000,regression,FALSE,FALSE,35
CPI-DNN,0.937953771594167,2.50766496503155e-10,0.924573211294073,1110.519,0.8,0,1000,regression,FALSE,FALSE,35
CPI-DNN,1.12504768223262,1.25447134891806e-12,0.924573211294073,1110.519,0.8,0,1000,regression,FALSE,FALSE,35
CPI-DNN,1.19518494193777,1.83170424057559e-13,0.924573211294073,1110.519,0.8,0,1000,regression,FALSE,FALSE,35
CPI-DNN,-0.0364570064136915,0.854945469943307,0.924573211294073,1110.519,0.8,0,1000,regression,FALSE,FALSE,35
CPI-DNN,0.041196394483777,0.117411892752548,0.924573211294073,1110.519,0.8,0,1000,regression,FALSE,FALSE,35
CPI-DNN,0.0287465229517265,0.17536183986747,0.924573211294073,1110.519,0.8,0,1000,regression,FALSE,FALSE,35
CPI-DNN,1.18838037283938,3.64516268649648e-14,0.924573211294073,1110.519,0.8,0,1000,regression,FALSE,FALSE,35
CPI-DNN,1.04898360466867,1.14675481210133e-12,0.924573211294073,1110.519,0.8,0,1000,regression,FALSE,FALSE,35
CPI-DNN,1.25611827802834,7.97938028208066e-15,0.924573211294073,1110.519,0.8,0,1000,regression,FALSE,FALSE,35
CPI-DNN,1.10104860566914,5.95154102369268e-15,0.924573211294073,1110.519,0.8,0,1000,regression,FALSE,FALSE,35
CPI-DNN,0.20590890354745,0.00517489117775917,0.924573211294073,1110.519,0.8,0,1000,regression,FALSE,FALSE,35
CPI-DNN,0.285989832249035,0.000424699052435436,0.924573211294073,1110.519,0.8,0,1000,regression,FALSE,FALSE,35
CPI-DNN,0.834084499839023,3.12029965837908e-11,0.924573211294073,1110.519,0.8,0,1000,regression,FALSE,FALSE,35
CPI-DNN,0.860584471365213,4.15279792938273e-09,0.924573211294073,1110.519,0.8,0,1000,regression,FALSE,FALSE,35
CPI-DNN,0.227653628901814,0.00763045891006937,0.924573211294073,1110.519,0.8,0,1000,regression,FALSE,FALSE,35
CPI-DNN,2.51787128066654,1.88930011224083e-19,0.924573211294073,1110.519,0.8,0,1000,regression,FALSE,FALSE,35
CPI-DNN,0.929469969971078,1.20137875286678e-11,0.924573211294073,1110.519,0.8,0,1000,regression,FALSE,FALSE,35
CPI-DNN,-0.0117183986119579,0.676958483976884,0.924573211294073,1110.519,0.8,0,1000,regression,FALSE,FALSE,35
CPI-DNN,-0.0468317064026657,0.989369687371098,0.924573211294073,1110.519,0.8,0,1000,regression,FALSE,FALSE,35
CPI-DNN,0.00250519519442713,0.458049688352907,0.924573211294073,1110.519,0.8,0,1000,regression,FALSE,FALSE,35
CPI-DNN,-0.027306300012692,0.926557267692886,0.924573211294073,1110.519,0.8,0,1000,regression,FALSE,FALSE,35
CPI-DNN,0.0182759224018038,0.0334553744065981,0.924573211294073,1110.519,0.8,0,1000,regression,FALSE,FALSE,35
CPI-DNN,0.00671468248465273,0.275166832987378,0.924573211294073,1110.519,0.8,0,1000,regression,FALSE,FALSE,35
CPI-DNN,0.0235945632931722,0.0234908537084727,0.924573211294073,1110.519,0.8,0,1000,regression,FALSE,FALSE,35
CPI-DNN,0.0599713405785032,0.0543258706194043,0.924573211294073,1110.519,0.8,0,1000,regression,FALSE,FALSE,35
CPI-DNN,0.0116121466546104,0.165445065145771,0.924573211294073,1110.519,0.8,0,1000,regression,FALSE,FALSE,35
